PanjivaRecordID,combined_score,hdf_score,normal_id_list,score
116727270,10.260361270125784,1.0,134063292;133405134;134260632;133470424;133848079;119112618;147728366;148259991;147184787;147375896;147729856;147729876;111764583;112233889;130996215;131364623;131335629;130595510;131812334;148550329;148921701;148676184;148676178;149602566;132281504;132928779;133125399;132756511;132752145;132609048;142718829;141874586;141865176;142472153;141968130;129389797;129813044;129817859;116508667;116572277;116560749;116727270;117155456;107220771;135884219;136699812;136519959;136275394;128056766;128496126;128440949;128034836;128292482;129049942;127962325;151473527;151831552;152291075;152085425;152914825;152654223;152962576;139454217;140208206;139695746;139864930;138328153;137152126;110434332;125749943;126346029;126296727;126640244;126296723;126296729;125865540;124389951;125135801;124968567;124591389;124312714;124916196;124968581;135536892;134622071;135388719;134615535;134831374;134831372;135455107;134831375;134831315;146719676;146977203;146329921;123425018;122674390;114117971;127818367;127265822,10.260361270125784
148657308,10.258720528442126,1.0,133463670;133123058;133274288;133121377;134095570;118732095;119698107;119539767;118974438;118536302;118890027;118676560;119061704;148053749;147094550;147558691;147287504;148122115;148121657;112737086;113029030;112695694;112091383;111467252;111909555;111896799;111475209;111208582;111112390;111400880;130845181;130741336;131224597;130828581;131595659;130812682;131223862;131274798;131529902;131223766;149114618;148949285;148657311;148903714;149417314;148657308;149540233;149540234;149170064;148761475;131954494;132992808;132913685;131864915;132913683;132993165;144716542;142563635;142850000;142933255;130432946;129424205;129756638;130225298;129755526;129794768;130062873;129380208;130354864;130450466;116319596;116659942;116692711;107245631;107032943;106879713;120345082;120405788;120144661;121177789;121177787;120957808;121965155;121071562;121761035;121058647;136843006;136666297;136666295;136004339;136145140;136004304;128958394;128993525;128729523;129105275;128207739;127911748;129149786;128663178,10.258720528442126
148657311,10.258720528442126,1.0,133463670;133123058;133274288;133121377;134095570;118732095;119698107;119539767;118974438;118536302;118890027;118676560;119061704;148053749;147094550;147558691;147287504;148122115;148121657;112737086;113029030;112695694;112091383;111467252;111909555;111896799;111475209;111208582;111112390;111400880;130845181;130741336;131224597;130828581;131595659;130812682;131223862;131274798;131529902;131223766;149114618;148949285;148657311;148903714;149417314;148657308;149540233;149540234;149170064;148761475;131954494;132992808;132913685;131864915;132913683;132993165;144716542;142563635;142850000;142933255;130432946;129424205;129756638;130225298;129755526;129794768;130062873;129380208;130354864;130450466;116319596;116659942;116692711;107245631;107032943;106879713;120345082;120405788;120144661;121177789;121177787;120957808;121965155;121071562;121761035;121058647;136843006;136666297;136666295;136004339;136145140;136004304;128958394;128993525;128729523;129105275;128207739;127911748;129149786;128663178,10.258720528442126
137191868,10.25865397771202,1.0,134289909;134289911;133960688;133699684;134034270;133699679;133649565;147497335;148404648;131017759;149028604;148656215;149603796;149334730;149582618;131886835;132165467;133103624;133021210;133103629;142397235;142106783;142397248;130174559;130174560;136893465;136361054;136361058;128588593;129178313;139778875;139649617;138316094;138250936;138654309;138777448;138868758;137191868;137191860;137664686;137451433;137753954;124658098;134932137;135779716;134674305;124055023;123437099;122476288;140789946;141269733;140947222;140555725;142980776;145164719;145148108;145306847;145300936;107652596,10.25865397771202
138297633,10.258126747906983,1.0,133941947;134259240;133764129;133764130;134035806;119237740;118677102;119604188;119237767;119237710;119510867;119603991;147661244;148295036;147500014;147675241;147777213;148340003;147500015;148214915;147496993;148295035;148025030;147182777;147141579;147934347;147934346;147934345;147141580;147934348;147200120;147384980;148025031;113057017;112492979;112492981;112492967;112492969;112492970;112492968;112935457;112935456;112794265;112784095;113204226;112492971;113322755;112935253;113204225;112685974;112794267;112935458;112794266;111780977;111515034;131206847;131639096;131543465;131582868;130916294;131206848;131746190;130916293;131760100;131206849;148793341;148569061;149478238;149393863;149092546;149487490;149650757;148569060;148683471;149294728;149650758;149650755;149650756;132807470;133103434;132117209;131841946;132827584;142611064;142534386;141708966;141791450;141708967;141708965;141815318;141799248;142534385;130175572;130475111;130268687;130529318;130475110;130529316;129518280;116679782,10.258126747906983
110597175,10.257371156926695,1.0,133976762;133477192;119204081;118739027;119547785;119204036;119692354;147597015;148194031;147049197;147943981;148138968;147099405;112815099;112467235;113502196;113418868;113157714;112695555;112483676;112887013;111960444;111365362;111483655;111588502;112022554;131265132;131580262;131579579;149611327;148679987;148982497;149063136;149133347;149262569;148616472;148616468;148742197;132151856;132761959;132145376;133062671;132017694;132880798;132533188;132282701;132693023;142529725;141754841;142693925;141949843;130248255;130256307;129626437;130434248;129208800;129424204;129787027;117216227;116644233;107186092;106695063;120004536;119711872;121020157;121500281;121500277;121119864;121580209;121566134;121500278;121129683;121664531;135822654;136004279;136696300;136510416;136775556;136775557;128507313;128253611;128001147;129167535;128160794;128942384;128841280;128013984;129626182;128977678;128263819;128993514;128263816;151559161;151661162;151738878;152209580;152844607;139261048;140079721;139445993,10.257371156926695
110361439,10.257371156926695,1.0,133976762;133477192;119204081;118739027;119547785;119204036;119692354;147597015;148194031;147049197;147943981;148138968;147099405;112815099;112467235;113502196;113418868;113157714;112695555;112483676;112887013;111960444;111365362;111483655;111588502;112022554;131265132;131580262;131579579;149611327;148679987;148982497;149063136;149133347;149262569;148616472;148616468;148742197;132151856;132761959;132145376;133062671;132017694;132880798;132533188;132282701;132693023;142529725;141754841;142693925;141949843;130248255;130256307;129626437;130434248;129208800;129424204;129787027;117216227;116644233;107186092;106695063;120004536;119711872;121020157;121500281;121500277;121119864;121580209;121566134;121500278;121129683;121664531;135822654;136004279;136696300;136510416;136775556;136775557;128507313;128253611;128001147;129167535;128160794;128942384;128841280;128013984;129626182;128977678;128263819;128993514;128263816;151559161;151661162;151738878;152209580;152844607;139261048;140079721;139445993,10.257371156926695
151657917,10.257035319876415,1.0,133661626;133997370;133405375;133157821;133661629;133157820;133661628;134211324;133661627;133447670;134225526;133421230;133132531;133528056;133960696;133132532;133371948;133528055;133960695;134321335;133132528;133505584;134249264;133132529;133505585;133661617;134249265;133371944;134261544;133421229;133997357;133447658;134030753;134060321;133447655;133406375;133412263;134030695;133404306;133788754;134052370;133741604;134030692;134060322;134030754;133699678;133799454;133365659;133793947;133752411;134052379;134060315;133793951;134034271;133405384;134024840;134399446;133788688;134052373;133347459;133205830;133405382;133788697;134136593;133403155;133788691;134374163;133793932;133976396;133727553;134225537;133403156;134374164;133295118;133424974;133295113;134030755;134399447;133424973;134136589;133205834;133148810;133976394;134024842;133205831;134024839;133276518;133799462;133205824;133295104;133424960;133405378;134225538;133788698;133716954;134399450;133447659;133661615;134249263;133976388,10.257035319876415
132928779,10.25570592788782,1.0,134063292;133405134;134260632;133470424;133848079;119112618;147728366;148259991;147184787;147375896;147729856;147729876;111764583;112233889;130996215;131364623;131335629;130595510;131812334;148550329;148921701;148676184;148676178;149602566;132281504;132928779;133125399;132756511;132752145;132609048;142718829;141874586;141865176;142472153;141968130;129389797;129813044;129817859;116508667;116572277;116560749;116727270;117155456;107220771;135884219;136699812;136519959;136275394;128056766;128496126;128440949;128034836;128292482;129049942;127962325;151473527;151831552;152291075;152085425;152914825;152654223;152962576;139454217;140208206;139695746;139864930;138328153;137152126;110434332;125749943;126346029;126296727;126640244;126296723;126296729;125865540;124389951;125135801;124968567;124591389;124312714;124916196;124968581;135536892;134622071;135388719;134615535;134831374;134831372;135455107;134831375;134831315;146719676;146977203;146329921;123425018;122674390;114117971;127818367;127265822,10.25570592788782
142693977,10.252413579081747,1.0,134117273;119210245;147800881;148008167;147639922;148286749;113525558;112484825;112059305;130794624;131814352;148626603;132996026;131938663;132285834;142693977;130404284;129871466;129886424;129314502;107035962;107432179;121466411;135817148;136299952;128713841;127968630;129026391;151448184;151360534;151923359;151923937;151923938;151923936;151973693;151978253;151923358;151978254;151977676;152198447;152429000;152429001;152429002;152587318;152581132;152835783;139901172;139945133;139973346;138641972;137984027;138941170;138282896;109852350;109338553;110491580;110916597;110676464;110499871;124813999;124440419;124275028;125095881;124891016;135728439;146136444;145857857;146107737;146329903;122917052;114099124;114332260;114201867;114496198;114597512;113742989;126879974;127219480;140790962;141458821;140608769;141458818;140878730;115299055;143822010;143383800;143063878;143063876;150623352;150653558;150936498;150485405;150141404;144591031;144946026;144527212;145441744;145273947;144398866;108543646,10.252413579081747
145795045,10.250647789278787,1.0,133941947;134259240;133764129;133764130;134035806;119237740;118677102;119604188;119237767;119237710;119510867;119603991;147661244;148295036;147500014;147675241;147777213;148340003;147500015;148214915;147496993;148295035;148025030;147182777;147141579;147934347;147934346;147934345;147141580;147934348;147200120;147384980;148025031;113057017;112492979;112492981;112492967;112492969;112492970;112492968;112935457;112935456;112794265;112784095;113204226;112492971;113322755;112935253;113204225;112685974;112794267;112935458;112794266;111780977;111515034;131206847;131639096;131543465;131582868;130916294;131206848;131746190;130916293;131760100;131206849;148793341;148569061;149478238;149393863;149092546;149487490;149650757;148569060;148683471;149294728;149650758;149650755;149650756;132807470;133103434;132117209;131841946;132827584;142611064;142534386;141708966;141791450;141708967;141708965;141815318;141799248;142534385;130175572;130475111;130268687;130529318;130475110;130529316;129518280;116679782,10.250647789278787
110652257,10.250165325567039,1.0,134258552;147477328;147792555;147855899;147497337;147477333;147235614;111119055;111481953;130955541;131662165;131662167;148656251;148656233;133103632;142511734;141820744;141820746;141795598;142266254;129894270;107397941;136361059;136236316;136470979;151431013;151431012;151644043;152183561;152500391;140091186;139131011;139189983;138906307;137451436;110652257;110315625;125485440;124658136;135629977;146000484;114007457;140670360;141197704;140670361;144278522;144300402;144358587;144037302;150963940;150465951;145306839;145628302,10.250165325567039
111119055,10.250165325567039,1.0,134258552;147477328;147792555;147855899;147497337;147477333;147235614;111119055;111481953;130955541;131662165;131662167;148656251;148656233;133103632;142511734;141820744;141820746;141795598;142266254;129894270;107397941;136361059;136236316;136470979;151431013;151431012;151644043;152183561;152500391;140091186;139131011;139189983;138906307;137451436;110652257;110315625;125485440;124658136;135629977;146000484;114007457;140670360;141197704;140670361;144278522;144300402;144358587;144037302;150963940;150465951;145306839;145628302,10.250165325567039
110315625,10.250165325567039,1.0,134258552;147477328;147792555;147855899;147497337;147477333;147235614;111119055;111481953;130955541;131662165;131662167;148656251;148656233;133103632;142511734;141820744;141820746;141795598;142266254;129894270;107397941;136361059;136236316;136470979;151431013;151431012;151644043;152183561;152500391;140091186;139131011;139189983;138906307;137451436;110652257;110315625;125485440;124658136;135629977;146000484;114007457;140670360;141197704;140670361;144278522;144300402;144358587;144037302;150963940;150465951;145306839;145628302,10.250165325567039
111481953,10.250165325567039,1.0,134258552;147477328;147792555;147855899;147497337;147477333;147235614;111119055;111481953;130955541;131662165;131662167;148656251;148656233;133103632;142511734;141820744;141820746;141795598;142266254;129894270;107397941;136361059;136236316;136470979;151431013;151431012;151644043;152183561;152500391;140091186;139131011;139189983;138906307;137451436;110652257;110315625;125485440;124658136;135629977;146000484;114007457;140670360;141197704;140670361;144278522;144300402;144358587;144037302;150963940;150465951;145306839;145628302,10.250165325567039
151572978,10.248846682995326,1.0,133463670;133123058;133274288;133121377;134095570;118732095;119698107;119539767;118974438;118536302;118890027;118676560;119061704;148053749;147094550;147558691;147287504;148122115;148121657;112737086;113029030;112695694;112091383;111467252;111909555;111896799;111475209;111208582;111112390;111400880;130845181;130741336;131224597;130828581;131595659;130812682;131223862;131274798;131529902;131223766;149114618;148949285;148657311;148903714;149417314;148657308;149540233;149540234;149170064;148761475;131954494;132992808;132913685;131864915;132913683;132993165;144716542;142563635;142850000;142933255;130432946;129424205;129756638;130225298;129755526;129794768;130062873;129380208;130354864;130450466;116319596;116659942;116692711;107245631;107032943;106879713;120345082;120405788;120144661;121177789;121177787;120957808;121965155;121071562;121761035;121058647;136843006;136666297;136666295;136004339;136145140;136004304;128958394;128993525;128729523;129105275;128207739;127911748;129149786;128663178,10.248846682995326
150104539,10.248846682995326,1.0,133463670;133123058;133274288;133121377;134095570;118732095;119698107;119539767;118974438;118536302;118890027;118676560;119061704;148053749;147094550;147558691;147287504;148122115;148121657;112737086;113029030;112695694;112091383;111467252;111909555;111896799;111475209;111208582;111112390;111400880;130845181;130741336;131224597;130828581;131595659;130812682;131223862;131274798;131529902;131223766;149114618;148949285;148657311;148903714;149417314;148657308;149540233;149540234;149170064;148761475;131954494;132992808;132913685;131864915;132913683;132993165;144716542;142563635;142850000;142933255;130432946;129424205;129756638;130225298;129755526;129794768;130062873;129380208;130354864;130450466;116319596;116659942;116692711;107245631;107032943;106879713;120345082;120405788;120144661;121177789;121177787;120957808;121965155;121071562;121761035;121058647;136843006;136666297;136666295;136004339;136145140;136004304;128958394;128993525;128729523;129105275;128207739;127911748;129149786;128663178,10.248846682995326
130399241,10.24880779650294,1.0,134030708;134030713;133311788;133408981;133408980;148012268;113576996;112136774;112123084;112136772;131815736;131815735;131221677;131307606;130717889;131895362;130516860;130399241;130060134;130060132;130399240;130060131;116380192;116535241;107848175;120071254;151454728;109650755;146999246;115194471;143380465;143380464,10.24880779650294
118326271,10.246871783032477,1.0,133463658;134180394;133949120;133633867;119409653;118576742;118849970;118843954;119587425;119533703;148053757;148013640;147547081;148160540;112953534;112815097;112823218;112737070;111470194;111967895;111477830;111896513;112158472;111477832;111629580;111112389;131288934;130672340;130936885;131282113;149081080;149399665;149207789;149133345;148982496;148480030;149207790;148725012;148596886;149423210;149648626;133056753;131950366;132761899;142516988;141929690;142214728;141929692;142083083;141805968;141929691;142825435;142814427;141929551;141929550;142214722;142526291;129755386;130030804;130365715;116256889;117017371;117378317;116278487;117342982;116710081;116982796;106777685;106533670;120500146;119834028;120145774;120430442;121502310;121790818;135863193;136454049;136316740;135755522;129105280;128207746;129207972;152180433;152392121;152753878;139722170;139183471;138591357;138132794;138132793;138767296;138832258;137270487;137615974;137769450;137827584;137024837;110172025;109696090;109067547,10.246871783032477
107899161,10.245694152204008,1.0,134253949;134063350;134063349;133404536;134136696;134260409;134063212;133404535;134063346;134063210;133984618;133405089;133368604;133404516;133424926;133404507;133404511;134260630;134063376;133981269;133404547;133412241;134037139;133405075;134063372;134063297;134399425;133404509;133505885;134063261;133795661;133447640;133788736;133404506;134260555;134253963;118587455;118587451;119398118;118954351;119506912;118975266;119244321;119506913;119149462;119506909;118975248;119244315;119506907;119506908;119509450;119685704;118975244;118693608;119234377;118975249;119393105;119244324;119237696;118968535;147412469;147095290;147638778;147325097;147506345;147729577;148347606;148347609;147325105;147478095;148469967;147536515;147649475;147328993;147325098;147729578;147325099;147536513;148130753;147728364;147729580;147581064;147684627;148347611;147328997;148347608;147325104;147412464;147432569;147988046;148469966;147472936;147506344;147728488;148347594;148199922;147412429;147988045;147536514;148469964,10.245694152204008
107899160,10.245694152204008,1.0,134253949;134063350;134063349;133404536;134136696;134260409;134063212;133404535;134063346;134063210;133984618;133405089;133368604;133404516;133424926;133404507;133404511;134260630;134063376;133981269;133404547;133412241;134037139;133405075;134063372;134063297;134399425;133404509;133505885;134063261;133795661;133447640;133788736;133404506;134260555;134253963;118587455;118587451;119398118;118954351;119506912;118975266;119244321;119506913;119149462;119506909;118975248;119244315;119506907;119506908;119509450;119685704;118975244;118693608;119234377;118975249;119393105;119244324;119237696;118968535;147412469;147095290;147638778;147325097;147506345;147729577;148347606;148347609;147325105;147478095;148469967;147536515;147649475;147328993;147325098;147729578;147325099;147536513;148130753;147728364;147729580;147581064;147684627;148347611;147328997;148347608;147325104;147412464;147432569;147988046;148469966;147472936;147506344;147728488;148347594;148199922;147412429;147988045;147536514;148469964,10.245694152204008
113899054,10.245608226248189,1.0,134253949;134063350;134063349;133404536;134136696;134260409;134063212;133404535;134063346;134063210;133984618;133405089;133368604;133404516;133424926;133404507;133404511;134260630;134063376;133981269;133404547;133412241;134037139;133405075;134063372;134063297;134399425;133404509;133505885;134063261;133795661;133447640;133788736;133404506;134260555;134253963;118587455;118587451;119398118;118954351;119506912;118975266;119244321;119506913;119149462;119506909;118975248;119244315;119506907;119506908;119509450;119685704;118975244;118693608;119234377;118975249;119393105;119244324;119237696;118968535;147412469;147095290;147638778;147325097;147506345;147729577;148347606;148347609;147325105;147478095;148469967;147536515;147649475;147328993;147325098;147729578;147325099;147536513;148130753;147728364;147729580;147581064;147684627;148347611;147328997;148347608;147325104;147412464;147432569;147988046;148469966;147472936;147506344;147728488;148347594;148199922;147412429;147988045;147536514;148469964,10.245608226248189
122723395,10.244891552362786,1.0,122585618;122723395,10.244891552362786
144724733,10.242297268679609,1.0,133463670;133123058;133274288;133121377;134095570;118732095;119698107;119539767;118974438;118536302;118890027;118676560;119061704;148053749;147094550;147558691;147287504;148122115;148121657;112737086;113029030;112695694;112091383;111467252;111909555;111896799;111475209;111208582;111112390;111400880;130845181;130741336;131224597;130828581;131595659;130812682;131223862;131274798;131529902;131223766;149114618;148949285;148657311;148903714;149417314;148657308;149540233;149540234;149170064;148761475;131954494;132992808;132913685;131864915;132913683;132993165;144716542;142563635;142850000;142933255;130432946;129424205;129756638;130225298;129755526;129794768;130062873;129380208;130354864;130450466;116319596;116659942;116692711;107245631;107032943;106879713;120345082;120405788;120144661;121177789;121177787;120957808;121965155;121071562;121761035;121058647;136843006;136666297;136666295;136004339;136145140;136004304;128958394;128993525;128729523;129105275;128207739;127911748;129149786;128663178,10.242297268679609
129149786,10.240676882277047,1.0,133463670;133123058;133274288;133121377;134095570;118732095;119698107;119539767;118974438;118536302;118890027;118676560;119061704;148053749;147094550;147558691;147287504;148122115;148121657;112737086;113029030;112695694;112091383;111467252;111909555;111896799;111475209;111208582;111112390;111400880;130845181;130741336;131224597;130828581;131595659;130812682;131223862;131274798;131529902;131223766;149114618;148949285;148657311;148903714;149417314;148657308;149540233;149540234;149170064;148761475;131954494;132992808;132913685;131864915;132913683;132993165;144716542;142563635;142850000;142933255;130432946;129424205;129756638;130225298;129755526;129794768;130062873;129380208;130354864;130450466;116319596;116659942;116692711;107245631;107032943;106879713;120345082;120405788;120144661;121177789;121177787;120957808;121965155;121071562;121761035;121058647;136843006;136666297;136666295;136004339;136145140;136004304;128958394;128993525;128729523;129105275;128207739;127911748;129149786;128663178,10.240676882277047
135051587,10.240487945087676,1.0,134253949;134063350;134063349;133404536;134136696;134260409;134063212;133404535;134063346;134063210;133984618;133405089;133368604;133404516;133424926;133404507;133404511;134260630;134063376;133981269;133404547;133412241;134037139;133405075;134063372;134063297;134399425;133404509;133505885;134063261;133795661;133447640;133788736;133404506;134260555;134253963;118587455;118587451;119398118;118954351;119506912;118975266;119244321;119506913;119149462;119506909;118975248;119244315;119506907;119506908;119509450;119685704;118975244;118693608;119234377;118975249;119393105;119244324;119237696;118968535;147412469;147095290;147638778;147325097;147506345;147729577;148347606;148347609;147325105;147478095;148469967;147536515;147649475;147328993;147325098;147729578;147325099;147536513;148130753;147728364;147729580;147581064;147684627;148347611;147328997;148347608;147325104;147412464;147432569;147988046;148469966;147472936;147506344;147728488;148347594;148199922;147412429;147988045;147536514;148469964,10.240487945087676
120605107,10.240253099630381,1.0,119399433;147410675;147410492;147410493;147410491;147410495;147410496;147410498;112349680;112349684;112903069;112903072;113098248;113098258;112903071;113098254;112633707;113098261;113098259;113098260;113098247;111118903;111118902;111118901;111118900;111118899;111118926;111118923;148924878;148924877;148924875;148924879;148924880;133105535;133105532;133105530;133105531;132756172;133105540;133105541;133105542;141795720;141795721;141795722;141795723;141795728;141795719;141795729;141795717;141795730;129984602;129984603;129984614;129984612;129984605;120605107;120605104;136007480;136007481;136007479;136007478;136007475;136007474;136173604;135732313;136173607;136173601;136173605;135732305;135732306;135732300;136846023;136846020;136846017;136846026;135732299;136846027;136846021;135732308;135732302;136846030;136846025;136846022;136846029;135732301;136846019;136173606;135732310;136846024;136173602;151658389;151658386;151658385;152332105;152332095;152331687;152332100;152297117;152331677;152332101,10.240253099630381
118694775,10.240253099630381,1.0,119399433;147410675;147410492;147410493;147410491;147410495;147410496;147410498;112349680;112349684;112903069;112903072;113098248;113098258;112903071;113098254;112633707;113098261;113098259;113098260;113098247;111118903;111118902;111118901;111118900;111118899;111118926;111118923;148924878;148924877;148924875;148924879;148924880;133105535;133105532;133105530;133105531;132756172;133105540;133105541;133105542;141795720;141795721;141795722;141795723;141795728;141795719;141795729;141795717;141795730;129984602;129984603;129984614;129984612;129984605;120605107;120605104;136007480;136007481;136007479;136007478;136007475;136007474;136173604;135732313;136173607;136173601;136173605;135732305;135732306;135732300;136846023;136846020;136846017;136846026;135732299;136846027;136846021;135732308;135732302;136846030;136846025;136846022;136846029;135732301;136846019;136173606;135732310;136846024;136173602;151658389;151658386;151658385;152332105;152332095;152331687;152332100;152297117;152331677;152332101,10.240253099630381
130475047,10.235996196403416,1.0,133960694;133960692;134258551;133960690;133365665;133699680;134034272;133403154;147142326;147165370;148404642;147165373;147165371;147792554;147792556;147792557;147855909;147142329;147792552;148404646;147142328;147477330;148656246;148965837;148965771;148965768;133021211;133103628;133086416;141925754;142875181;141925734;130475047;136740394;136740396;136099045;136206253;136740397;136236315;136361055;136470977;151724098;151724095;151949912;151949910;152120519;152062034;152044994;152062035;152183562;152429221;152500388;152500389;152551365;152429218;152500390;139431120;139173915;139752792;140018520;139484626;139649614;139752793;139131010;138316093;138250935;138316087;138344695;138316088;138883247;138603755;138118961;138883248;138698697;138868748;138868742;138654305;138868749;137664690;137664684;108797344;135007535;135405414;135405415;135007534;134932136;134538950;146940146;145911823;146029829;146641996;123437101;127795067;127341421;127341417;140387506;140789936;141462687;141594779;141594782,10.235996196403416
127341416,10.23428082071689,1.0,133365683;133365677;133365661;133997335;133365679;133741605;148246263;148304297;148404649;147280369;147588257;147280368;147792541;147459981;147588256;147855900;148129244;112224051;111957851;130755815;130755817;130853673;149506685;149334716;148656187;148656184;149507427;149582614;132985470;132756660;133136108;133136115;133103599;131938759;133103633;142020412;142266293;142397228;142759660;142724780;142397230;142724782;142511731;141820717;142511730;142106794;142106787;142724775;141876949;142724773;141820745;142615709;142477218;141820747;142724777;141876945;141857179;142397254;141820741;129366453;129514087;129901205;129984018;129548307;117080739;107467290;120567974;121367166;121902715;121640128;136206328;136206257;136206256;136206254;136206322;135904420;135904423;136652897;136332568;135904522;136841805;136416643;129178291;128446538;128794560;129176077;128181042;128794563;151644044;151644041;151412152;151650640;151768968;151921593;151769406;152183557;152044992;152159594;152331031;152159595,10.23428082071689
130863535,10.233884446374251,1.0,147729889;147729875;147412380;130863535;141795633;152581562;152962606;108776435;108776433;108776434;126588041;134831377;123911536;140983141;145545646;145545644,10.233884446374251
137191869,10.232397942709337,1.0,133661626;133997370;133405375;133157821;133661629;133157820;133661628;134211324;133661627;133447670;134225526;133421230;133132531;133528056;133960696;133132532;133371948;133528055;133960695;134321335;133132528;133505584;134249264;133132529;133505585;133661617;134249265;133371944;134261544;133421229;133997357;133447658;134030753;134060321;133447655;133406375;133412263;134030695;133404306;133788754;134052370;133741604;134030692;134060322;134030754;133699678;133799454;133365659;133793947;133752411;134052379;134060315;133793951;134034271;133405384;134024840;134399446;133788688;134052373;133347459;133205830;133405382;133788697;134136593;133403155;133788691;134374163;133793932;133976396;133727553;134225537;133403156;134374164;133295118;133424974;133295113;134030755;134399447;133424973;134136589;133205834;133148810;133976394;134024842;133205831;134024839;133276518;133799462;133205824;133295104;133424960;133405378;134225538;133788698;133716954;134399450;133447659;133661615;134249263;133976388,10.232397942709337
137191861,10.232397942709337,1.0,133661626;133997370;133405375;133157821;133661629;133157820;133661628;134211324;133661627;133447670;134225526;133421230;133132531;133528056;133960696;133132532;133371948;133528055;133960695;134321335;133132528;133505584;134249264;133132529;133505585;133661617;134249265;133371944;134261544;133421229;133997357;133447658;134030753;134060321;133447655;133406375;133412263;134030695;133404306;133788754;134052370;133741604;134030692;134060322;134030754;133699678;133799454;133365659;133793947;133752411;134052379;134060315;133793951;134034271;133405384;134024840;134399446;133788688;134052373;133347459;133205830;133405382;133788697;134136593;133403155;133788691;134374163;133793932;133976396;133727553;134225537;133403156;134374164;133295118;133424974;133295113;134030755;134399447;133424973;134136589;133205834;133148810;133976394;134024842;133205831;134024839;133276518;133799462;133205824;133295104;133424960;133405378;134225538;133788698;133716954;134399450;133447659;133661615;134249263;133976388,10.232397942709337
119237710,10.223137155803286,1.0,133941947;134259240;133764129;133764130;134035806;119237740;118677102;119604188;119237767;119237710;119510867;119603991;147661244;148295036;147500014;147675241;147777213;148340003;147500015;148214915;147496993;148295035;148025030;147182777;147141579;147934347;147934346;147934345;147141580;147934348;147200120;147384980;148025031;113057017;112492979;112492981;112492967;112492969;112492970;112492968;112935457;112935456;112794265;112784095;113204226;112492971;113322755;112935253;113204225;112685974;112794267;112935458;112794266;111780977;111515034;131206847;131639096;131543465;131582868;130916294;131206848;131746190;130916293;131760100;131206849;148793341;148569061;149478238;149393863;149092546;149487490;149650757;148569060;148683471;149294728;149650758;149650755;149650756;132807470;133103434;132117209;131841946;132827584;142611064;142534386;141708966;141791450;141708967;141708965;141815318;141799248;142534385;130175572;130475111;130268687;130529318;130475110;130529316;129518280;116679782,10.223137155803286
109650429,10.222794623380388,1.0,133226547;133908961;133593315;119442920;147973778;113301904;112225909;131162366;131607865;131240457;148488542;132730265;132834385;142543894;142852182;130114772;130247104;129822274;107127536;136359422;135608190;136083512;135825460;136215305;128798124;152407082;139178028;140313180;139225280;139605279;138158733;137679930;137512689;137566962;109650429;109766582;110831670;110019544;126332507;135300925;134355055;135179302;134754908;135003664;135403016;146927985;146985024;124114074;122765883;123091947;113896677;114108813;127136505;127320865;126841930;127280401;140794281;140295189;141109711;115130403;115771288;144116727;144116657;143643600;145214201;144342989;107969747;108178915;117709887,10.222794623380388
111976522,10.221141645419744,1.0,134259676;133701127;112385143;112385141;112385140;111976521;111976522;111976526;112054234;142640498;142640497;117311334;107261757;151658315;151658302;151658314;151657433;152331625;152585075;152585071;152585072;152585073;152961725;138290227;134806519;134830475;143398263;145544889;145544890;107753073,10.221141645419744
107261757,10.219852099409476,1.0,134259676;133701127;112385143;112385141;112385140;111976521;111976522;111976526;112054234;142640498;142640497;117311334;107261757;151658315;151658302;151658314;151657433;152331625;152585075;152585071;152585072;152585073;152961725;138290227;134806519;134830475;143398263;145544889;145544890;107753073,10.219852099409476
107753073,10.219852099409476,1.0,134259676;133701127;112385143;112385141;112385140;111976521;111976522;111976526;112054234;142640498;142640497;117311334;107261757;151658315;151658302;151658314;151657433;152331625;152585075;152585071;152585072;152585073;152961725;138290227;134806519;134830475;143398263;145544889;145544890;107753073,10.219852099409476
146134697,10.217116481644679,1.0,133941947;134259240;133764129;133764130;134035806;119237740;118677102;119604188;119237767;119237710;119510867;119603991;147661244;148295036;147500014;147675241;147777213;148340003;147500015;148214915;147496993;148295035;148025030;147182777;147141579;147934347;147934346;147934345;147141580;147934348;147200120;147384980;148025031;113057017;112492979;112492981;112492967;112492969;112492970;112492968;112935457;112935456;112794265;112784095;113204226;112492971;113322755;112935253;113204225;112685974;112794267;112935458;112794266;111780977;111515034;131206847;131639096;131543465;131582868;130916294;131206848;131746190;130916293;131760100;131206849;148793341;148569061;149478238;149393863;149092546;149487490;149650757;148569060;148683471;149294728;149650758;149650755;149650756;132807470;133103434;132117209;131841946;132827584;142611064;142534386;141708966;141791450;141708967;141708965;141815318;141799248;142534385;130175572;130475111;130268687;130529318;130475110;130529316;129518280;116679782,10.217116481644679
